"id","event","event_date","data_name","data_value"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","clientId","asdfg"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1412/asdfg/connected"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","connection","keep-alive"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","acceptLanguage","en-US,en;q=0.9"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","acceptEncoding","gzip, deflate, br, zstd"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","host","nlab.ph.ucla.edu:9663"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","ipAddress","68.237.46.115"
"161722","clientLogIn","2024-07-25T02:37:14:329Z","requestURI","/game/65/1412/asdfg/state"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","clientId","66a071684dc7119d0a9d98a4"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1412/66a071684dc7119d0a9d98a4/connected?PROLIFIC_PID=66a071684dc7119d0a9d98a4&STUDY_ID=66a1ba5b1ceb71c1fd671804&SESSION_ID=66a1ba940a697a4e2d09063c"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","connection","keep-alive"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","acceptLanguage","en-GB,en-US;q=0.9,en;q=0.8"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","acceptEncoding","gzip, deflate, br, zstd"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0 (Edition std-1)"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","host","nlab.ph.ucla.edu:9663"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","ipAddress","217.42.130.169"
"161723","clientLogIn","2024-07-25T02:38:27:174Z","requestURI","/game/65/1412/66a071684dc7119d0a9d98a4/state"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","clientId","65b8ddbb1c28c3a472bf4dc0"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1412/65b8ddbb1c28c3a472bf4dc0/connected?PROLIFIC_PID=65b8ddbb1c28c3a472bf4dc0&STUDY_ID=66a1ba5b1ceb71c1fd671804&SESSION_ID=66a1baa02e335c9786bc5f42"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","connection","keep-alive"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","acceptLanguage","en-US,en;q=0.9"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","acceptEncoding","gzip, deflate, br"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","userAgent","Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","host","nlab.ph.ucla.edu:9663"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","ipAddress","1.158.192.5"
"161724","clientLogIn","2024-07-25T02:38:36:214Z","requestURI","/game/65/1412/65b8ddbb1c28c3a472bf4dc0/state"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","connection","keep-alive"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","acceptLanguage","en-US,en;q=0.7"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","acceptEncoding","gzip, deflate, br, zstd"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","host","nlab.ph.ucla.edu:9663"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","ipAddress","79.43.81.81"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","requestURI","/game/65/1412/5de905ba6f1d17000a6cf72a/state"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","clientId","5de905ba6f1d17000a6cf72a"
"161725","clientLogIn","2024-07-25T02:38:40:912Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1412/5de905ba6f1d17000a6cf72a/connected?PROLIFIC_PID=5de905ba6f1d17000a6cf72a&STUDY_ID=66a1ba5b1ceb71c1fd671804&SESSION_ID=66a1baabd8d04a0da231436c"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","clientId","665f9c131c099f92e12cca20"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1412/665f9c131c099f92e12cca20/connected?PROLIFIC_PID=665f9c131c099f92e12cca20&STUDY_ID=66a1ba5b1ceb71c1fd671804&SESSION_ID=66a1baae0cb41d5d62d165a9"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","connection","keep-alive"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","acceptLanguage","en-US,en;q=0.9"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","acceptEncoding","gzip, deflate, br, zstd"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","host","nlab.ph.ucla.edu:9663"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","ipAddress","121.98.56.72"
"161726","clientLogIn","2024-07-25T02:38:44:640Z","requestURI","/game/65/1412/665f9c131c099f92e12cca20/state"
"161727","clientLogIn","2024-07-25T02:38:47:227Z","clientId","66510bd116a15ab9a2ef9959"
