"id","event","event_date","data_name","data_value"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","clientId","asdfghjkl"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1422/asdfghjkl/connected"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","connection","keep-alive"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","acceptLanguage","en-US,en;q=0.9"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","acceptEncoding","gzip, deflate, br, zstd"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","host","nlab.ph.ucla.edu:9663"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","ipAddress","209.2.226.181"
"165335","clientLogIn","2024-07-25T23:13:21:750Z","requestURI","/game/65/1422/asdfghjkl/state"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","clientId","65a7ac0f341680ad6bb1dac2"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1422/65a7ac0f341680ad6bb1dac2/connected?PROLIFIC_PID=65a7ac0f341680ad6bb1dac2&STUDY_ID=66a2dc0ab07c184f3ec670b0&SESSION_ID=66a2dc435b92f5c3e62caf45"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","connection","keep-alive"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","acceptLanguage","pt-PT,pt;q=0.9,en-US;q=0.8,en;q=0.7"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","acceptEncoding","gzip, deflate, br, zstd"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","host","nlab.ph.ucla.edu:9663"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","ipAddress","85.244.18.150"
"165336","clientLogIn","2024-07-25T23:14:17:093Z","requestURI","/game/65/1422/65a7ac0f341680ad6bb1dac2/state"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","clientId","66a22e861f6ad7c33d42b01e"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1422/66a22e861f6ad7c33d42b01e/connected?PROLIFIC_PID=66a22e861f6ad7c33d42b01e&STUDY_ID=66a2dc0ab07c184f3ec670b0&SESSION_ID=66a2dc4ce5ba197b66654cc0"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","connection","keep-alive"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","acceptLanguage","en-GB,en-US;q=0.9,en;q=0.8"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","acceptEncoding","gzip, deflate, br, zstd"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","host","nlab.ph.ucla.edu:9663"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","ipAddress","78.105.251.14"
"165337","clientLogIn","2024-07-25T23:14:29:099Z","requestURI","/game/65/1422/66a22e861f6ad7c33d42b01e/state"
"165338","clientLogIn","2024-07-25T23:14:33:802Z","clientId","66a24999eac33f9101087517"
