"id","event","event_date","data_name","data_value"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","clientId","qqq"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1162/qqq/connected"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","connection","keep-alive"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","acceptLanguage","en-US,en;q=0.9"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","acceptEncoding","gzip, deflate, br, zstd"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","host","nlab.ph.ucla.edu:9663"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","ipAddress","68.237.46.115"
"110030","clientLogIn","2024-07-04T03:30:43:524Z","requestURI","/game/65/1162/qqq/state"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","clientId","664a75c1f312fcebbc5daa28"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1162/664a75c1f312fcebbc5daa28/connected?PROLIFIC_PID=664a75c1f312fcebbc5daa28&STUDY_ID=6686176e2f874b7b68273c79&SESSION_ID=668617a2807db2a312521674"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","connection","keep-alive"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","acceptLanguage","en-US,en;q=0.9"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","acceptEncoding","gzip, deflate, br, zstd"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","host","nlab.ph.ucla.edu:9663"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","ipAddress","112.213.45.100"
"110031","clientLogIn","2024-07-04T03:32:01:321Z","requestURI","/game/65/1162/664a75c1f312fcebbc5daa28/state"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","clientId","65e07541b43de4b52497d0b6"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1162/65e07541b43de4b52497d0b6/connected?PROLIFIC_PID=65e07541b43de4b52497d0b6&STUDY_ID=6686176e2f874b7b68273c79&SESSION_ID=66861807566e0d78ea6f046e"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","connection","keep-alive"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","acceptLanguage","en-US,en;q=0.9"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","acceptEncoding","gzip, deflate, br"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","userAgent","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 OPR/95.0.0.0"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","host","nlab.ph.ucla.edu:9663"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","ipAddress","105.245.8.116"
"110032","clientLogIn","2024-07-04T03:33:58:431Z","requestURI","/game/65/1162/65e07541b43de4b52497d0b6/state"
"110033","clientLogIn","2024-07-04T03:34:50:524Z","clientId","66788d14c14cf4df74da04ef"
