"id","event","event_date","data_name","data_value"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","requestURI","/game/65/1424/123dvb/state"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","clientId","123dvb"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/123dvb/connected"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","connection","keep-alive"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","acceptLanguage","en-US,en;q=0.9"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","acceptEncoding","gzip, deflate, br, zstd"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","host","nlab.ph.ucla.edu:9663"
"168932","clientLogIn","2024-07-26T01:18:31:023Z","ipAddress","209.2.226.181"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","clientId","5d6fea4eb5656a00199cf0fe"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/5d6fea4eb5656a00199cf0fe/connected?PROLIFIC_PID=5d6fea4eb5656a00199cf0fe&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f999b895e8c942d9fb42"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","connection","keep-alive"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","ipAddress","79.159.126.9"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","requestURI","/game/65/1424/5d6fea4eb5656a00199cf0fe/state"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","acceptLanguage","en,es-ES;q=0.9,es;q=0.8,ca;q=0.7,en-US;q=0.6"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","acceptEncoding","gzip, deflate, br, zstd"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"168933","clientLogIn","2024-07-26T01:19:36:204Z","host","nlab.ph.ucla.edu:9663"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","clientId","60fdfea91c30771b19d63e00"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/60fdfea91c30771b19d63e00/connected?PROLIFIC_PID=60fdfea91c30771b19d63e00&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9985db545603a3a79df"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","connection","keep-alive"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","acceptLanguage","pt-PT,pt;q=0.9,en-US;q=0.8,en;q=0.7,es;q=0.6"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","acceptEncoding","gzip, deflate, br, zstd"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","host","nlab.ph.ucla.edu:9663"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","ipAddress","89.152.176.19"
"168934","clientLogIn","2024-07-26T01:19:41:775Z","requestURI","/game/65/1424/60fdfea91c30771b19d63e00/state"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","clientId","6605af4880bc6bdecc1754df"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/6605af4880bc6bdecc1754df/connected?PROLIFIC_PID=6605af4880bc6bdecc1754df&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9a4a6eb6d2766578384"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","connection","keep-alive"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","acceptLanguage","es-MX,es;q=0.9,en-US;q=0.8,en;q=0.7"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","acceptEncoding","gzip, deflate, br, zstd"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","host","nlab.ph.ucla.edu:9663"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","ipAddress","189.164.96.72"
"168935","clientLogIn","2024-07-26T01:19:46:591Z","requestURI","/game/65/1424/6605af4880bc6bdecc1754df/state"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","clientId","669be243896ecc9457722338"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/669be243896ecc9457722338/connected?PROLIFIC_PID=669be243896ecc9457722338&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9b310cdeb2dc844c8bd"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","connection","keep-alive"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","acceptLanguage","en-US,en;q=0.9"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","acceptEncoding","gzip, deflate, br, zstd"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","userAgent","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","host","nlab.ph.ucla.edu:9663"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","ipAddress","31.94.0.125"
"168936","clientLogIn","2024-07-26T01:19:59:780Z","requestURI","/game/65/1424/669be243896ecc9457722338/state"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","clientId","5f6f5427a809f44b50e3d911"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/5f6f5427a809f44b50e3d911/connected?PROLIFIC_PID=5f6f5427a809f44b50e3d911&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9bd339cf5e6566a761f"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","connection","keep-alive"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","acceptLanguage","pt-PT,pt;q=0.9,en-US;q=0.8,en;q=0.7"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","acceptEncoding","gzip, deflate, br, zstd"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","host","nlab.ph.ucla.edu:9663"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","ipAddress","188.251.114.53"
"168937","clientLogIn","2024-07-26T01:20:11:136Z","requestURI","/game/65/1424/5f6f5427a809f44b50e3d911/state"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","clientId","66a2ba0ab98cf9afedb70111"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/66a2ba0ab98cf9afedb70111/connected?PROLIFIC_PID=66a2ba0ab98cf9afedb70111&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9c87be0914ea068e9d4"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","connection","keep-alive"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","acceptLanguage","en-US,en;q=0.9"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","acceptEncoding","gzip, deflate, br, zstd"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","host","nlab.ph.ucla.edu:9663"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","ipAddress","66.170.219.75"
"168938","clientLogIn","2024-07-26T01:20:24:003Z","requestURI","/game/65/1424/66a2ba0ab98cf9afedb70111/state"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/614b90050a269c27f4746a37/connected?PROLIFIC_PID=614b90050a269c27f4746a37&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9c410cdeb2dc844c8c4"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","connection","keep-alive"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","acceptLanguage","en-GB,en;q=0.9,pt-BR;q=0.8,pt;q=0.7,en-US;q=0.6"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","acceptEncoding","gzip, deflate, br, zstd"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","userAgent","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","host","nlab.ph.ucla.edu:9663"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","ipAddress","189.192.88.143"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","requestURI","/game/65/1424/614b90050a269c27f4746a37/state"
"168939","clientLogIn","2024-07-26T01:20:24:619Z","clientId","614b90050a269c27f4746a37"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","clientId","6630c64a8138b67e4d62d3eb"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/6630c64a8138b67e4d62d3eb/connected?PROLIFIC_PID=6630c64a8138b67e4d62d3eb&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9cd498ca4b9f573b47e"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","connection","keep-alive"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","acceptLanguage","en-US,en;q=0.9"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","acceptEncoding","gzip, deflate, br, zstd"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 OPR/111.0.0.0"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","host","nlab.ph.ucla.edu:9663"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","ipAddress","95.124.161.128"
"168940","clientLogIn","2024-07-26T01:20:25:256Z","requestURI","/game/65/1424/6630c64a8138b67e4d62d3eb/state"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","clientId","6669faa7221a82225ffffbf0"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/6669faa7221a82225ffffbf0/connected?PROLIFIC_PID=6669faa7221a82225ffffbf0&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9af533a358316cb9d3a"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","connection","keep-alive"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","acceptLanguage","en-US,en;q=0.9"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","acceptEncoding","gzip, deflate, br, zstd"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","host","nlab.ph.ucla.edu:9663"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","ipAddress","174.4.24.12"
"168921","clientLogIn","2024-07-26T01:20:29:131Z","requestURI","/game/65/1424/6669faa7221a82225ffffbf0/state"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","clientId","66a251fcede007aa5f1ed8d5"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/66a251fcede007aa5f1ed8d5/connected?PROLIFIC_PID=66a251fcede007aa5f1ed8d5&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9c3d8b7a795f40f8c6f"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","connection","keep-alive"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","acceptLanguage","en-CA,en-US;q=0.9,en;q=0.8"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","acceptEncoding","gzip, deflate, br"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","host","nlab.ph.ucla.edu:9663"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","ipAddress","65.94.172.62"
"168922","clientLogIn","2024-07-26T01:20:31:737Z","requestURI","/game/65/1424/66a251fcede007aa5f1ed8d5/state"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","clientId","5e5b25ac332bb9325c851530"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1424/5e5b25ac332bb9325c851530/connected?PROLIFIC_PID=5e5b25ac332bb9325c851530&STUDY_ID=66a2f96910cdeb2dc844c8b3&SESSION_ID=66a2f9d5d428fae3fa954847"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","connection","keep-alive"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","acceptLanguage","en-AU,en-GB;q=0.9,en-US;q=0.8,en;q=0.7"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","acceptEncoding","gzip, deflate, br, zstd"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","host","nlab.ph.ucla.edu:9663"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","ipAddress","180.150.112.249"
"168923","clientLogIn","2024-07-26T01:20:34:008Z","requestURI","/game/65/1424/5e5b25ac332bb9325c851530/state"
"168924","clientLogIn","2024-07-26T01:20:34:686Z","clientId","659ef44d5b498dc1ad4cab04"
