"id","event","event_date","data_name","data_value"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","clientId","qqq"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1161/qqq/connected"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","connection","keep-alive"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","acceptLanguage","en-US,en;q=0.9"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","acceptEncoding","gzip, deflate, br, zstd"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","userAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","host","nlab.ph.ucla.edu:9663"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","ipAddress","68.237.46.115"
"107969","clientLogIn","2024-07-04T02:07:03:907Z","requestURI","/game/65/1161/qqq/state"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","clientId","668559355a1776bf6798d109"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1161/668559355a1776bf6798d109/connected?PROLIFIC_PID=668559355a1776bf6798d109&STUDY_ID=668603c07be348fec5f1e1dd&SESSION_ID=668603f2bad9c414ed5962f0"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","connection","keep-alive"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","acceptLanguage","pl-PL,pl;q=0.9,en-US;q=0.8,en;q=0.7"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","acceptEncoding","gzip, deflate, br, zstd"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","host","nlab.ph.ucla.edu:9663"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","ipAddress","89.64.4.240"
"107970","clientLogIn","2024-07-04T02:08:47:406Z","requestURI","/game/65/1161/668559355a1776bf6798d109/state"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","clientId","667b1b1ee5535dc08bd92a54"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1161/667b1b1ee5535dc08bd92a54/connected?PROLIFIC_PID=667b1b1ee5535dc08bd92a54&STUDY_ID=668603c07be348fec5f1e1dd&SESSION_ID=6686044a963155da0dec42aa"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","connection","keep-alive"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","acceptLanguage","en-US,en;q=0.9"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","acceptEncoding","gzip, deflate, br"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","userAgent","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/126.0.6478.153 Mobile/15E148 Safari/604.1"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","host","nlab.ph.ucla.edu:9663"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","ipAddress","142.105.131.178"
"107971","clientLogIn","2024-07-04T02:09:27:092Z","requestURI","/game/65/1161/667b1b1ee5535dc08bd92a54/state"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","clientId","5dcbff95f9d4a08915f9334c"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1161/5dcbff95f9d4a08915f9334c/connected?PROLIFIC_PID=5dcbff95f9d4a08915f9334c&STUDY_ID=668603c07be348fec5f1e1dd&SESSION_ID=66860461588bfc85c98bb0ef"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","connection","keep-alive"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","acceptLanguage","en-US,en;q=0.9"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","acceptEncoding","gzip, deflate, br, zstd"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","userAgent","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","host","nlab.ph.ucla.edu:9663"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","ipAddress","206.72.99.98"
"107972","clientLogIn","2024-07-04T02:09:50:621Z","requestURI","/game/65/1161/5dcbff95f9d4a08915f9334c/state"
"107973","clientLogIn","2024-07-04T02:09:51:783Z","clientId","62391a1ef03cfe99cfb35de8"
"107973","clientLogIn","2024-07-04T02:09:51:783Z","referer","https://nlab.ph.ucla.edu:9663/game/65/1161/62391a1ef03cfe99cfb35de8/connected?PROLIFIC_PID=62391a1ef03cfe99cfb35de8&STUDY_ID=668603c07be348fec5f1e1dd&SESSION_ID=6686046583c96607339170ee"
"107973","clientLogIn","2024-07-04T02:09:51:783Z","connection","keep-alive"
"107973","clientLogIn","2024-07-04T02:09:51:783Z","acceptLanguage","en-US,en;q=0.5"
