"","vax","work_l","pe_combined"
"202",54.5,67.1380952380952,0.415809890003386
"203",54.5,68.1380952380952,0.426997234019382
"204",54.5,69.1380952380952,0.438460272891067
"205",54.5,70.1380952380952,0.448443794583545
"206",54.5,71.1380952380952,0.459794969533956
"207",54.5,72.1380952380952,0.470463792800714
"208",54.5,73.1380952380952,0.480232822291553
"209",54.5,74.1380952380952,0.490463202319264
"210",54.5,75.1380952380952,0.501254933887917
"211",55.5,34.1380952380952,0.0781759828601765
"212",55.5,35.1380952380952,0.0880125182472715
"213",55.5,36.1380952380952,0.0981538394721496
"214",55.5,37.1380952380952,0.109990443142565
"215",55.5,38.1380952380952,0.11809621416082
"216",55.5,39.1380952380952,0.129241847661664
"217",55.5,40.1380952380952,0.142746645390755
"218",55.5,41.1380952380952,0.148960445531556
"219",55.5,42.1380952380952,0.161335739032419
"220",55.5,43.1380952380952,0.171390375332764
"221",55.5,44.1380952380952,0.182534570970991
"222",55.5,45.1380952380952,0.192102022539661
"223",55.5,46.1380952380952,0.204420259270411
"224",55.5,47.1380952380952,0.213159898938683
"225",55.5,48.1380952380952,0.224918445579157
"226",55.5,49.1380952380952,0.23504964484534
"227",55.5,50.1380952380952,0.244334695930158
"228",55.5,51.1380952380952,0.254115203813708
"229",55.5,52.1380952380952,0.266068603714505
"230",55.5,53.1380952380952,0.27659368790533
"231",55.5,54.1380952380952,0.286041969369726
"232",55.5,55.1380952380952,0.298741942489857
"233",55.5,56.1380952380952,0.309575290216811
"234",55.5,57.1380952380952,0.318407924323927
"235",55.5,58.1380952380952,0.329269514404807
"236",55.5,59.1380952380952,0.338918197103539
"237",55.5,60.1380952380952,0.350626712096087
"238",55.5,61.1380952380952,0.36052143012101
"239",55.5,62.1380952380952,0.371140220241949
"240",55.5,63.1380952380952,0.381958529672694
"241",55.5,64.1380952380952,0.391405151090743
"242",55.5,65.1380952380952,0.403175217155071
"243",55.5,66.1380952380952,0.413762112145825
"244",55.5,67.1380952380952,0.422898965367497
"245",55.5,68.1380952380952,0.434618216810376
