"","vax","work","pe_combined"
"439",60.5,47.1127272727273,0.217567991848324
"440",60.5,48.1127272727273,0.220208561650129
"441",60.5,49.1127272727273,0.213014988779051
"442",60.5,50.1127272727273,0.212757273618125
"443",60.5,51.1127272727273,0.20878671906906
"444",60.5,52.1127272727273,0.206244840940103
"445",60.5,53.1127272727273,0.205144439887652
"446",60.5,54.1127272727273,0.201719727746709
"447",60.5,55.1127272727273,0.199922418050615
"448",60.5,56.1127272727273,0.196362285818821
"449",60.5,57.1127272727273,0.197030522713829
"450",60.5,58.1127272727273,0.195513377676049
"451",60.5,59.1127272727273,0.192432132876932
"452",61.5,19.1127272727273,0.293460055314788
"453",61.5,20.1127272727273,0.290443688796147
"454",61.5,21.1127272727273,0.289275769292434
"455",61.5,22.1127272727273,0.28639564102285
"456",61.5,23.1127272727273,0.287689174933943
"457",61.5,24.1127272727273,0.284506797468165
"458",61.5,25.1127272727273,0.280299864361668
"459",61.5,26.1127272727273,0.282178798456644
"460",61.5,27.1127272727273,0.27864146160103
"461",61.5,28.1127272727273,0.277324855032026
"462",61.5,29.1127272727273,0.275782536045911
"463",61.5,30.1127272727273,0.272076322023251
"464",61.5,31.1127272727273,0.268016149395164
"465",61.5,32.1127272727273,0.270014245381445
"466",61.5,33.1127272727273,0.261560362745494
"467",61.5,34.1127272727273,0.260823633260672
"468",61.5,35.1127272727273,0.259709251879975
"469",61.5,36.1127272727273,0.257435950359906
"470",61.5,37.1127272727273,0.257514232565023
"471",61.5,38.1127272727273,0.256219252712134
"472",61.5,39.1127272727273,0.254268909210572
"473",61.5,40.1127272727273,0.251687189023215
"474",61.5,41.1127272727273,0.248330544189624
"475",61.5,42.1127272727273,0.242234992047114
"476",61.5,43.1127272727273,0.244383975889311
"477",61.5,44.1127272727273,0.242988118873412
"478",61.5,45.1127272727273,0.242463878273857
"479",61.5,46.1127272727273,0.235473008634843
"480",61.5,47.1127272727273,0.233813940056315
"481",61.5,48.1127272727273,0.234210138510679
"482",61.5,49.1127272727273,0.232837769768814
"483",61.5,50.1127272727273,0.230965895122059
"484",61.5,51.1127272727273,0.230309208319271
"485",61.5,52.1127272727273,0.226065031282169
"486",61.5,53.1127272727273,0.222107706186561
"487",61.5,54.1127272727273,0.219703358112789
"488",61.5,55.1127272727273,0.21980040253019
"489",61.5,56.1127272727273,0.217072944328193
"490",61.5,57.1127272727273,0.217866061547347
"491",61.5,58.1127272727273,0.210971601644326
"492",61.5,59.1127272727273,0.212421932978788
"493",62.5,19.1127272727273,0.315357306124595
"494",62.5,20.1127272727273,0.311646978270031
"495",62.5,21.1127272727273,0.310005709550665
"496",62.5,22.1127272727273,0.307959899169033
"497",62.5,23.1127272727273,0.303611835711043
"498",62.5,24.1127272727273,0.301473538183372
"499",62.5,25.1127272727273,0.299409836733553
"500",62.5,26.1127272727273,0.295551898821338
"501",62.5,27.1127272727273,0.296540055259267
"502",62.5,28.1127272727273,0.294376411278869
"503",62.5,29.1127272727273,0.291735730084502
"504",62.5,30.1127272727273,0.289144762717286
"505",62.5,31.1127272727273,0.287570964498422
"506",62.5,32.1127272727273,0.28577961344785
"507",62.5,33.1127272727273,0.286788296020472
"508",62.5,34.1127272727273,0.284003589623389
"509",62.5,35.1127272727273,0.282570755021965
"510",62.5,36.1127272727273,0.27346360446706
"511",62.5,37.1127272727273,0.276446091642788
"512",62.5,38.1127272727273,0.270808517277248
"513",62.5,39.1127272727273,0.272044538091989
"514",62.5,40.1127272727273,0.268533615644121
"515",62.5,41.1127272727273,0.267753033620902
"516",62.5,42.1127272727273,0.265222079397197
"517",62.5,43.1127272727273,0.26235496060707
"518",62.5,44.1127272727273,0.263793147443368
"519",62.5,45.1127272727273,0.260079610092902
"520",62.5,46.1127272727273,0.257509431467309
"521",62.5,47.1127272727273,0.255583718288091
"522",62.5,48.1127272727273,0.255228000974005
"523",62.5,49.1127272727273,0.25053877790027
"524",62.5,50.1127272727273,0.248984684407289
"525",62.5,51.1127272727273,0.246792190330855
"526",62.5,52.1127272727273,0.249285610371644
"527",62.5,53.1127272727273,0.240679679397264
"528",62.5,54.1127272727273,0.240970389991218
"529",62.5,55.1127272727273,0.237441370001105
"530",62.5,56.1127272727273,0.238071119847342
"531",62.5,57.1127272727273,0.236872745111533
"532",62.5,58.1127272727273,0.234168468319899
"533",62.5,59.1127272727273,0.230040475149163
"534",63.5,19.1127272727273,0.332653759700326
"535",63.5,20.1127272727273,0.330724517586629
"536",63.5,21.1127272727273,0.333363877583177
"537",63.5,22.1127272727273,0.324982223916626
"538",63.5,23.1127272727273,0.324787739179802
"539",63.5,24.1127272727273,0.319846456417978
"540",63.5,25.1127272727273,0.313763373925302
"541",63.5,26.1127272727273,0.318617548158322
"542",63.5,27.1127272727273,0.317251996274788
"543",63.5,28.1127272727273,0.314327097604504
"544",63.5,29.1127272727273,0.311311077169793
"545",63.5,30.1127272727273,0.307804083025193
"546",63.5,31.1127272727273,0.304052667474679
"547",63.5,32.1127272727273,0.302979882090206
"548",63.5,33.1127272727273,0.305317196456221
"549",63.5,34.1127272727273,0.301680503127893
"550",63.5,35.1127272727273,0.301063406736329
"551",63.5,36.1127272727273,0.298455835753466
"552",63.5,37.1127272727273,0.292132224129976
"553",63.5,38.1127272727273,0.293896290455889
"554",63.5,39.1127272727273,0.294632870247446
"555",63.5,40.1127272727273,0.29181250100345
"556",63.5,41.1127272727273,0.290507591596502
"557",63.5,42.1127272727273,0.281842047207314
"558",63.5,43.1127272727273,0.283597744846012
"559",63.5,44.1127272727273,0.283092601750903
"560",63.5,45.1127272727273,0.282803257851185
"561",63.5,46.1127272727273,0.275401722427843
"562",63.5,47.1127272727273,0.272741206800281
"563",63.5,48.1127272727273,0.274203208407056
"564",63.5,49.1127272727273,0.272507375375471
"565",63.5,50.1127272727273,0.269887563172908
"566",63.5,51.1127272727273,0.267021066394235
"567",63.5,52.1127272727273,0.264604569154791
"568",63.5,53.1127272727273,0.262866844335782
"569",63.5,54.1127272727273,0.260090497689008
"570",63.5,55.1127272727273,0.26070497425098
"571",63.5,56.1127272727273,0.255038821671575
"572",63.5,57.1127272727273,0.251918847841318
"573",63.5,58.1127272727273,0.254634429789213
"574",63.5,59.1127272727273,0.252121309321868
"575",64.5,19.1127272727273,0.349549391303767
"576",64.5,20.1127272727273,0.352744002746924
"577",64.5,21.1127272727273,0.348443609010657
"578",64.5,22.1127272727273,0.348589537294928
"579",64.5,23.1127272727273,0.344308421719866
"580",64.5,24.1127272727273,0.339641162155825
"581",64.5,25.1127272727273,0.340798118435245
"582",64.5,26.1127272727273,0.338430320586424
"583",64.5,27.1127272727273,0.334611225603117
"584",64.5,28.1127272727273,0.331698347037099
"585",64.5,29.1127272727273,0.333129066605002
"586",64.5,30.1127272727273,0.328953389911196
"587",64.5,31.1127272727273,0.330851947827979
"588",64.5,32.1127272727273,0.321115659096766
"589",64.5,33.1127272727273,0.321242744477948
"590",64.5,34.1127272727273,0.323771855995833
"591",64.5,35.1127272727273,0.320379695063562
"592",64.5,36.1127272727273,0.319379501361466
"593",64.5,37.1127272727273,0.313973777222072
"594",64.5,38.1127272727273,0.314890207573568
"595",64.5,39.1127272727273,0.308173108717368
"596",64.5,40.1127272727273,0.310387794483489
"597",64.5,41.1127272727273,0.306104519874167
"598",64.5,42.1127272727273,0.303841192278298
"599",64.5,43.1127272727273,0.302464144476714
