"","cumulativePayoff","initScore","behaviorTime","notMakeLink","notBreakLink","behavior","breakLink","id","makeLink","payoff","round","gameID","scoreA","scoreB","percentA","showScore","game","costbenefit","ID"
"1","NA","500",NA,"NA","NA",NA,"NA","p25","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"2","NA","500",NA,"NA","NA",NA,"NA","p24","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"3","NA","500",NA,"NA","NA",NA,"NA","p26","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"4","NA","500",NA,"NA","NA",NA,"NA","p21","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"5","NA","500",NA,"NA","NA",NA,"NA","p20","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"6","NA","500",NA,"NA","NA",NA,"NA","p22","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p22_D2013-11-07-01_4227"
"7","NA","500",NA,"NA","NA",NA,"NA","p10","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"8","NA","500",NA,"NA","NA",NA,"NA","p11","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"9","NA","500",NA,"NA","NA",NA,"NA","p13","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"10","NA","500",NA,"NA","NA",NA,"NA","p14","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"11","NA","500",NA,"NA","NA",NA,"NA","p15","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"12","NA","500",NA,"NA","NA",NA,"NA","p16","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"13","NA","500",NA,"NA","NA",NA,"NA","p17","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"14","NA","500",NA,"NA","NA",NA,"NA","p18","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p18_D2013-11-07-01_4227"
"15","NA","500",NA,"NA","NA",NA,"NA","p19","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"16","NA","500",NA,"NA","NA",NA,"NA","p2","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"17","NA","500",NA,"NA","NA",NA,"NA","p3","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"18","NA","500",NA,"NA","NA",NA,"NA","p0","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"19","NA","500",NA,"NA","NA",NA,"NA","p1","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"20","NA","500",NA,"NA","NA",NA,"NA","p6","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"21","NA","500",NA,"NA","NA",NA,"NA","p7","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"22","NA","500",NA,"NA","NA",NA,"NA","p4","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"23","NA","500",NA,"NA","NA",NA,"NA","p5","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"24","NA","500",NA,"NA","NA",NA,"NA","p8","NA","NA","0","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"25","650","500","16482","p19","list()","C","list()","p25","c(""p10"", ""p17"", ""p4"", ""p11"", ""p0"")","150","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"26","450","500","10267","c(""p1"", ""p0"")","c(""p6"", ""p22"")","C","list()","p24","c(""p3"", ""p16"", ""p5"", ""p13"", ""p21"")","-50","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"27","550","500","2901","p16","c(""p4"", ""p2"")","C","list()","p26","c(""p5"", ""p10"", ""p17"", ""p21"")","50","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"28","500","500","8019","c(""p20"", ""p7"")","c(""p5"", ""p8"")","C","list()","p21","c(""p24"", ""p14"", ""p10"", ""p13"", ""p11"", ""p26"", ""p0"", ""p2"")","0","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"29","900","500","3201","p7","list()","D","p3","p20","p21","400","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"30","1000","500","7414","list()","list()","D","list()","p22","c(""p6"", ""p5"", ""p19"", ""p17"", ""p18"", ""p4"", ""p1"", ""p0"")","500","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p22_D2013-11-07-01_4227"
"31","600","500","1987","c(""p16"", ""p19"", ""p18"", ""p8"", ""p15"")","p1","C","list()","p10","c(""p25"", ""p4"", ""p26"", ""p0"", ""p21"", ""p2"")","100","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"32","500","500","5473","list()","list()","C","list()","p11","c(""p25"", ""p8"", ""p4"", ""p15"", ""p0"", ""p21"")","0","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"33","600","500","8762","c(""p24"", ""p15"", ""p21"")","list()","C","list()","p13","p5","100","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"34","450","500","10951","c(""p3"", ""p5"", ""p19"", ""p8"")","list()","C","list()","p14","c(""p21"", ""p2"")","-50","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"35","700","500","2931","list()","list()","D","list()","p15","c(""p6"", ""p16"", ""p10"", ""p17"", ""p4"", ""p1"", ""p13"", ""p11"", ""p0"")","200","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"36","1100","500","14822","c(""p5"", ""p10"", ""p1"", ""p26"", ""p15"")","c(""p20"", ""p13"")","D","list()","p16","c(""p24"", ""p19"", ""p4"")","600","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"37","600","500","3025","c(""p6"", ""p25"", ""p26"", ""p15"", ""p22"", ""p2"")","c(""p24"", ""p13"")","C","list()","p17","list()","100","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"38","1300","500","4629","list()","c(""p6"", ""p3"")","D","list()","p18","c(""p5"", ""p10"", ""p22"")","800","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p18_D2013-11-07-01_4227"
"39","1000","500","8906","c(""p16"", ""p22"")","c(""p6"", ""p21"")","D","list()","p19","c(""p14"", ""p25"", ""p5"", ""p10"", ""p8"")","500","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"40","300","500","8219","p7","list()","C","list()","p2","c(""p6"", ""p14"", ""p5"", ""p10"", ""p17"", ""p4"", ""p0"", ""p21"")","-200","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"41","1100","500","29573","list()","list()","D","list()","p3","c(""p6"", ""p24"", ""p14"")","600","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"42","500","500","4847","c(""p15"", ""p22"")","list()","C","p7","p0","c(""p24"", ""p25"", ""p10"", ""p1"", ""p11"", ""p21"", ""p2"")","0","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"43","600","500","4544","c(""p16"", ""p15"", ""p22"")","list()","C","list()","p1","c(""p24"", ""p0"")","100","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"44","650","500","16105","c(""p4"", ""p15"", ""p22"")","p20","C","list()","p6","c(""p3"", ""p17"", ""p2"")","150","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"45","1000","500","12466","p2","p8","D","list()","p7","c(""p20"", ""p21"")","500","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"46","750","500","4407","c(""p16"", ""p15"", ""p22"", ""p2"")","p8","C","list()","p4","c(""p6"", ""p25"", ""p10"", ""p11"")","250","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"47","600","500","7978","c(""p16"", ""p19"", ""p18"", ""p22"")","c(""p25"", ""p11"")","C","list()","p5","c(""p24"", ""p14"", ""p13"", ""p26"", ""p2"")","100","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"48","650","500","4822","p19","list()","C","list()","p8","c(""p14"", ""p10"", ""p11"")","150","1","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"49","800","500","12038","list()","list()","C","list()","p25","c(""p17"", ""p8"", ""p21"")","150","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"50","450","500","","list()","list()","","list()","p24","list()","0","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"51","1350","500","2599","list()","c(""p8"", ""p4"")","D","c(""p22"", ""p2"")","p26","c(""p14"", ""p16"", ""p1"")","800","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"52","650","500","3425","list()","p6","C","p3","p21","c(""p25"", ""p20"", ""p1"")","150","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"53","1000","500","26616","c(""p11"", ""p22"")","p16","C","list()","p20","c(""p17"", ""p4"", ""p1"", ""p21"")","100","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"54","1400","500","4847","list()","c(""p16"", ""p18"", ""p2"")","D","list()","p22","c(""p6"", ""p20"", ""p1"", ""p11"", ""p15"", ""p0"")","400","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p22_D2013-11-07-01_4227"
"55","800","500","2312","list()","c(""p17"", ""p1"")","C","list()","p10","p18","200","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"56","1200","500","6894","list()","list()","D","list()","p11","c(""p14"", ""p20"", ""p16"", ""p19"", ""p22"")","700","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"57","1400","500","11363","c(""p7"", ""p18"", ""p15"")","c(""p14"", ""p25"")","D","list()","p13","list()","800","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"58","500","500","12617","c(""p11"", ""p26"")","p21","C","p2","p14","c(""p8"", ""p4"", ""p1"")","50","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"59","600","500","4174","list()","list()","C","list()","p15","c(""p6"", ""p8"", ""p1"", ""p13"", ""p22"")","-100","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"60","1100","500","12374","p8","p13","C","p14","p16","c(""p19"", ""p11"", ""p26"", ""p0"")","0","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"61","750","500","2852","list()","c(""p8"", ""p21"")","C","list()","p17","c(""p25"", ""p20"")","150","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"62","1500","500","21519","list()","list()","C","p14","p18","c(""p5"", ""p10"", ""p4"", ""p13"")","200","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p18_D2013-11-07-01_4227"
"63","1400","500","6676","c(""p16"", ""p11"")","p17","D","p20","p19","c(""p5"", ""p8"", ""p4"", ""p1"")","400","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"64","1100","500","8328","list()","c(""p5"", ""p10"", ""p15"")","D","list()","p2","p8","800","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"65","1350","500","2642","p0","p10","C","p4","p3","p7","250","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"66","1000","500","7374","p22","p21","D","c(""p11"", ""p26"")","p0","c(""p3"", ""p16"")","500","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"67","750","500","2462","c(""p19"", ""p26"", ""p21"", ""p22"")","list()","C","p0","p1","c(""p14"", ""p20"", ""p15"")","150","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"68","750","500","32983","c(""p5"", ""p15"", ""p22"")","c(""p25"", ""p3"")","C","c(""p18"", ""p13"")","p6","list()","100","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"69","1400","500","11863","list()","p26","D","p8","p7","c(""p3"", ""p5"", ""p13"")","400","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"70","850","500","8421","list()","p25","C","list()","p4","c(""p14"", ""p20"", ""p19"", ""p18"")","100","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"71","600","500","6506","c(""p7"", ""p19"", ""p18"")","c(""p25"", ""p3"")","C","list()","p5","p6","0","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"72","750","500","4931","list()","list()","C","list()","p8","c(""p14"", ""p25"", ""p16"", ""p19"", ""p15"", ""p2"")","100","2","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"73","800","500","6003","c(""p20"", ""p19"")","c(""p6"", ""p10"", ""p21"")","C","list()","p25","c(""p3"", ""p26"")","0","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"74","450","500","","list()","list()","","list()","p24","list()","0","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"75","1450","500","2974","p11","p4","C","p7","p26","c(""p25"", ""p17"")","100","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"76","550","500","2134","list()","c(""p6"", ""p11"")","C","list()","p21","c(""p7"", ""p1"", ""p15"")","-100","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"77","1600","500","4706","c(""p13"", ""p0"")","p6","D","p18","p20","c(""p14"", ""p25"", ""p3"", ""p10"", ""p8"")","600","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"78","1150","500","2282","c(""p20"", ""p5"")","c(""p17"", ""p1"", ""p2"")","C","p0","p10","list()","350","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"79","1700","500","5597","p7","list()","D","p5","p11","c(""p6"", ""p26"", ""p2"")","500","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"80","1800","500","3561","c(""p8"", ""p1"")","list()","D","list()","p13","c(""p20"", ""p18"")","400","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"81","1000","500","9099","c(""p20"", ""p0"")","p21","D","list()","p14","c(""p6"", ""p3"", ""p17"", ""p18"")","500","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"82","750","500","2638","c(""p5"", ""p7"")","list()","C","p11","p15","c(""p6"", ""p17"", ""p21"")","150","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"83","1600","500","5044","c(""p5"", ""p19"")","p2","D","c(""p13"", ""p11"")","p16","c(""p6"", ""p1"")","500","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"84","700","500","2898","p14","list()","C","c(""p20"", ""p19"")","p17","c(""p1"", ""p26"", ""p15"")","-50","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"85","2000","500","8884","c(""p3"", ""p16"")","list()","D","p2","p19","p25","600","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"86","1050","500","9653","p11","list()","C","list()","p2","p18","-50","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"87","1250","500","3573","c(""p14"", ""p20"", ""p19"")","c(""p6"", ""p13"")","C","list()","p3","p25","-100","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"88","1500","500","4562","c(""p14"", ""p5"")","c(""p25"", ""p2"")","D","list()","p0","c(""p20"", ""p18"")","500","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"89","800","500","13214","c(""p16"", ""p13"", ""p21"")","p15","C","list()","p1","p17","50","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"90","950","500","9757","c(""p14"", ""p16"", ""p11"", ""p15"")","list()","C","list()","p6","list()","200","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"91","1700","500","5332","list()","p16","D","list()","p7","c(""p5"", ""p4"", ""p11"", ""p15"", ""p21"")","300","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"92","800","500","4933","list()","list()","C","p20","p4","p7","-50","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"93","1200","500","5115","c(""p16"", ""p10"", ""p7"", ""p0"")","list()","D","p13","p5","c(""p8"", ""p15"")","600","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"94","950","500","2092","c(""p20"", ""p5"", ""p13"")","p2","C","list()","p8","list()","200","3","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"95","900","500","8950","c(""p20"", ""p7"", ""p15"")","c(""p14"", ""p8"")","C","list()","p25","list()","100","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"96","450","500","","list()","list()","","list()","p24","list()","0","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"97","2050","500","1831","c(""p20"", ""p19"")","c(""p5"", ""p8"")","D","list()","p26","c(""p14"", ""p1"", ""p11"")","600","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"98","1350","500","3246","list()","c(""p6"", ""p14"", ""p19"", ""p17"", ""p11"")","D","list()","p21","p1","800","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"99","1900","500","8294","p0","list()","D","list()","p20","c(""p25"", ""p17"", ""p13"", ""p11"", ""p26"")","300","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"100","1000","500","1854","list()","p21","C","list()","p10","list()","-150","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"101","1700","500","25185","p20","p8","C","list()","p11","c(""p14"", ""p13"", ""p26"")","0","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"102","1850","500","12874","list()","list()","C","list()","p13","c(""p20"", ""p11"")","50","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"103","1050","500","7786","c(""p19"", ""p26"", ""p2"")","p4","C","list()","p14","c(""p16"", ""p11"")","50","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"104","1050","500","7332","list()","p21","D","list()","p15","c(""p25"", ""p16"", ""p5"", ""p19"", ""p0"")","300","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"105","1350","500","11594","c(""p3"", ""p19"", ""p15"")","p21","C","list()","p16","c(""p14"", ""p5"")","-250","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"106","800","500","2769","c(""p6"", ""p20"", ""p19"")","p25","C","list()","p17","list()","100","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"107","2100","500","5580","c(""p16"", ""p26"")","p6","D","list()","p19","c(""p14"", ""p17"", ""p1"", ""p15"")","100","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"108","1450","500","10134","list()","c(""p16"", ""p8"", ""p15"")","D","list()","p2","c(""p14"", ""p4"", ""p1"")","400","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"109","1750","500","5475","list()","list()","D","p7","p3","c(""p16"", ""p8"", ""p1"")","500","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"110","1700","500","6927","p15","list()","D","p19","p0","c(""p20"", ""p7"")","200","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"111","850","500","10883","c(""p6"", ""p3"", ""p19"", ""p26"", ""p21"", ""p2"")","p8","C","p20","p1","list()","50","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"112","1150","500","6503","c(""p7"", ""p8"", ""p1"")","list()","D","p26","p6","p17","200","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"113","2000","500","2789","p6","p16","D","list()","p7","c(""p25"", ""p8"", ""p0"")","300","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"114","1500","500","13581","p2","c(""p10"", ""p19"")","D","list()","p4","list()","700","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"115","1000","500","4940","c(""p16"", ""p15"")","list()","C","list()","p5","list()","-200","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"116","900","500","4492","list()","p4","C","list()","p8","c(""p6"", ""p3"", ""p7"")","-50","4","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"117","500","500","13018","c(""p20"", ""p19"", ""p1"", ""p15"", ""p2"")","list()","C","c(""p14"", ""p3"")","p25","list()","-400","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"118","450","500","","list()","list()","","list()","p24","list()","0","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
"119","1650","500","2086","p19","list()","C","p21","p26","c(""p6"", ""p2"")","-400","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p26_D2013-11-07-01_4227"
"120","1850","500","2142","list()","c(""p14"", ""p17"", ""p4"", ""p15"")","D","list()","p21","c(""p1"", ""p13"")","500","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p21_D2013-11-07-01_4227"
"121","1800","500","5518","list()","list()","C","p21","p20","c(""p25"", ""p17"", ""p4"")","-100","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p20_D2013-11-07-01_4227"
"122","1500","500","4482","list()","c(""p17"", ""p26"", ""p21"")","D","list()","p10","c(""p14"", ""p19"", ""p13"", ""p15"")","500","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p10_D2013-11-07-01_4227"
"123","1900","500","14654","list()","c(""p25"", ""p26"", ""p21"")","D","list()","p11","c(""p7"", ""p2"")","200","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p11_D2013-11-07-01_4227"
"124","2150","500","14063","c(""p10"", ""p8"")","list()","D","list()","p13","c(""p6"", ""p16"", ""p1"", ""p0"", ""p21"")","300","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p13_D2013-11-07-01_4227"
"125","1150","500","7908","c(""p5"", ""p10"", ""p19"", ""p15"")","list()","D","list()","p14","list()","100","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p14_D2013-11-07-01_4227"
"126","1350","500","1957","list()","list()","D","list()","p15","c(""p14"", ""p25"", ""p5"", ""p10"", ""p0"")","300","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p15_D2013-11-07-01_4227"
"127","1750","500","3120","c(""p4"", ""p13"")","c(""p25"", ""p26"")","D","list()","p16","list()","400","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p16_D2013-11-07-01_4227"
"128","1100","500","5302","p0","list()","D","c(""p16"", ""p7"", ""p15"")","p17","p20","300","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p17_D2013-11-07-01_4227"
"129","2200","500","2831","c(""p5"", ""p10"", ""p26"")","list()","D","p21","p19","c(""p14"", ""p25"")","100","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p19_D2013-11-07-01_4227"
"130","1200","500","4917","list()","list()","C","list()","p2","c(""p25"", ""p1"", ""p11"", ""p26"")","-250","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p2_D2013-11-07-01_4227"
"131","1500","500","2786","c(""p7"", ""p1"", ""p0"")","list()","C","list()","p3","list()","-250","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p3_D2013-11-07-01_4227"
"132","1900","500","3450","c(""p17"", ""p13"", ""p15"")","list()","D","p25","p0","p3","200","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p0_D2013-11-07-01_4227"
"133","850","500","9727","list()","p14","D","list()","p1","c(""p6"", ""p25"", ""p3"", ""p5"", ""p13"", ""p21"", ""p2"")","0","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p1_D2013-11-07-01_4227"
"134","1200","500","6621","c(""p7"", ""p1"", ""p13"", ""p26"")","list()","C","list()","p6","list()","50","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p6_D2013-11-07-01_4227"
"135","2000","500","4908","list()","p21","D","list()","p7","c(""p6"", ""p3"", ""p11"")","0","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p7_D2013-11-07-01_4227"
"136","1700","500","15476","list()","c(""p14"", ""p25"", ""p8"", ""p26"")","D","p10","p4","c(""p20"", ""p16"")","200","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p4_D2013-11-07-01_4227"
"137","1500","500","6541","c(""p14"", ""p19"", ""p8"", ""p1"", ""p15"")","list()","D","list()","p5","list()","500","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p5_D2013-11-07-01_4227"
"138","1300","500","4448","list()","list()","D","p17","p8","c(""p5"", ""p13"")","400","5","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p8_D2013-11-07-01_4227"
"139","700","500","12461","c(""p7"", ""p0"")","p5","D","list()","p25","list()","200","6","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p25_D2013-11-07-01_4227"
"140","450","500","","list()","list()","","list()","p24","list()","0","6","D2013-11-07-01_4227","500","500","0.5","true","1","50100","p24_D2013-11-07-01_4227"
