"id","event","event_date","data_name","data_value"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","clientId","32Z9ZLUT1NPWKGD8VU96155WQA2HOH"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","referer","https://nlab.ph.ucla.edu:9663/game/41/737/32Z9ZLUT1NPWKGD8VU96155WQA2HOH/connected?connectionSpeed="
"66177","clientLogIn","2023-07-19T05:04:18:467Z","connection","keep-alive"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","acceptLanguage","en-US,en;q=0.5"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","acceptEncoding","gzip, deflate, br"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","host","nlab.ph.ucla.edu:9663"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","ipAddress","156.96.208.169"
"66177","clientLogIn","2023-07-19T05:04:18:467Z","requestURI","/game/41/737/32Z9ZLUT1NPWKGD8VU96155WQA2HOH/state"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","ipAddress","202.182.69.165"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","requestURI","/game/41/737/3O6CYIULEF69UBSUMF7F1E78NK3WU9/state"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","clientId","3O6CYIULEF69UBSUMF7F1E78NK3WU9"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","referer","https://nlab.ph.ucla.edu:9663/game/41/737/3O6CYIULEF69UBSUMF7F1E78NK3WU9/connected?connectionSpeed="
"66178","clientLogIn","2023-07-19T05:04:32:533Z","connection","keep-alive"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","acceptLanguage","en-US,en;q=0.9"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","acceptEncoding","gzip, deflate, br"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"66178","clientLogIn","2023-07-19T05:04:32:533Z","host","nlab.ph.ucla.edu:9663"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","clientId","3VNL7UK1XHOSJCRAWL75SUZ6936FT3"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","referer","https://nlab.ph.ucla.edu:9663/game/41/737/3VNL7UK1XHOSJCRAWL75SUZ6936FT3/connected?connectionSpeed="
"66179","clientLogIn","2023-07-19T05:04:44:965Z","host","nlab.ph.ucla.edu:9663"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","ipAddress","63.92.67.124"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","requestURI","/game/41/737/3VNL7UK1XHOSJCRAWL75SUZ6936FT3/state"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","connection","keep-alive"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","acceptLanguage","en-US,en;q=0.9"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","acceptEncoding","gzip, deflate, br"
"66179","clientLogIn","2023-07-19T05:04:44:965Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"66180","clientLogIn","2023-07-19T05:05:01:026Z","clientId","3LOTDFNYA94KBTV4RQCGFE65DXOFWT"
"66180","clientLogIn","2023-07-19T05:05:01:026Z","referer","https://nlab.ph.ucla.edu:9663/game/41/737/3LOTDFNYA94KBTV4RQCGFE65DXOFWT/connected?connectionSpeed="
"66180","clientLogIn","2023-07-19T05:05:01:026Z","connection","keep-alive"
"66180","clientLogIn","2023-07-19T05:05:01:026Z","acceptLanguage","en-US,en;q=0.9"
