"id","event","event_date","data_name","data_value"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","clientId","3XXU1SWE8O0W7CDBN3X3UIMABYH0AO"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","referer","https://nlab.ph.ucla.edu:9663/game/41/645/3XXU1SWE8O0W7CDBN3X3UIMABYH0AO/connected?connectionSpeed="
"56028","clientLogIn","2023-07-12T08:09:38:796Z","connection","keep-alive"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","acceptLanguage","en-US,en;q=0.9"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","acceptEncoding","gzip, deflate, br"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","host","nlab.ph.ucla.edu:9663"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","ipAddress","80.71.152.219"
"56028","clientLogIn","2023-07-12T08:09:38:796Z","requestURI","/game/41/645/3XXU1SWE8O0W7CDBN3X3UIMABYH0AO/state"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","clientId","3AMYWKA6YDRGNRTRZBI24EG6DI6O6B"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","referer","https://nlab.ph.ucla.edu:9663/game/41/645/3AMYWKA6YDRGNRTRZBI24EG6DI6O6B/connected?connectionSpeed="
"56029","clientLogIn","2023-07-12T08:09:47:198Z","connection","keep-alive"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","acceptLanguage","en-US,en;q=0.9"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","acceptEncoding","gzip, deflate, br"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","host","nlab.ph.ucla.edu:9663"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","ipAddress","45.119.210.44"
"56029","clientLogIn","2023-07-12T08:09:47:198Z","requestURI","/game/41/645/3AMYWKA6YDRGNRTRZBI24EG6DI6O6B/state"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","clientId","3JNQLM5FT6RKZ57TZHQ7MKV02802LS"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","referer","https://nlab.ph.ucla.edu:9663/game/41/645/3JNQLM5FT6RKZ57TZHQ7MKV02802LS/connected?connectionSpeed="
"56030","clientLogIn","2023-07-12T08:09:56:001Z","connection","keep-alive"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","acceptLanguage","en-US,en;q=0.9"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","acceptEncoding","gzip, deflate, br"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","host","nlab.ph.ucla.edu:9663"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","ipAddress","196.17.67.60"
"56030","clientLogIn","2023-07-12T08:09:56:001Z","requestURI","/game/41/645/3JNQLM5FT6RKZ57TZHQ7MKV02802LS/state"
"56031","clientLogIn","2023-07-12T08:09:56:682Z","clientId","37FMASSAYEWCXHZJX7M5VX6CFAIIBV"
"56031","clientLogIn","2023-07-12T08:09:56:682Z","referer","https://nlab.ph.ucla.edu:9663/game/41/645/37FMASSAYEWCXHZJX7M5VX6CFAIIBV/connected?connectionSpeed="
