"id","event","event_date","data_name","data_value"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","clientId","3EO896NRAY08OED6FBYQ7SRYZC8JTW"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3EO896NRAY08OED6FBYQ7SRYZC8JTW/connected?connectionSpeed="
"57857","clientLogIn","2023-07-13T05:31:48:812Z","connection","keep-alive"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","acceptLanguage","en-US,en;q=0.9"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","acceptEncoding","gzip, deflate, br"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","host","nlab.ph.ucla.edu:9663"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","ipAddress","66.207.178.188"
"57857","clientLogIn","2023-07-13T05:31:48:812Z","requestURI","/game/41/673/3EO896NRAY08OED6FBYQ7SRYZC8JTW/state"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","clientId","3KV0LJBBH4QL976ZEJ6NN5IXFL6RMV"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3KV0LJBBH4QL976ZEJ6NN5IXFL6RMV/connected?connectionSpeed="
"57858","clientLogIn","2023-07-13T05:32:00:116Z","connection","keep-alive"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","acceptLanguage","en-US,en;q=0.9"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","acceptEncoding","gzip, deflate, br"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","userAgent","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","host","nlab.ph.ucla.edu:9663"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","ipAddress","208.74.171.207"
"57858","clientLogIn","2023-07-13T05:32:00:116Z","requestURI","/game/41/673/3KV0LJBBH4QL976ZEJ6NN5IXFL6RMV/state"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","clientId","3907X2AHF2AAQQMRR9JE314K8Y1P2A"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3907X2AHF2AAQQMRR9JE314K8Y1P2A/connected?connectionSpeed="
"57859","clientLogIn","2023-07-13T05:32:06:069Z","connection","keep-alive"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","acceptLanguage","en-US,en;q=0.9"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","acceptEncoding","gzip, deflate, br"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","host","nlab.ph.ucla.edu:9663"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","ipAddress","202.182.69.210"
"57859","clientLogIn","2023-07-13T05:32:06:069Z","requestURI","/game/41/673/3907X2AHF2AAQQMRR9JE314K8Y1P2A/state"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","host","nlab.ph.ucla.edu:9663"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","ipAddress","63.92.68.15"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","requestURI","/game/41/673/3K772S5NPAGA8P0J1G6AWTBIJAHHEZ/state"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","clientId","3K772S5NPAGA8P0J1G6AWTBIJAHHEZ"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3K772S5NPAGA8P0J1G6AWTBIJAHHEZ/connected?connectionSpeed="
"57860","clientLogIn","2023-07-13T05:32:06:644Z","connection","keep-alive"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","acceptLanguage","en-US,en;q=0.9"
"57860","clientLogIn","2023-07-13T05:32:06:644Z","acceptEncoding","gzip, deflate, br"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","clientId","3QEMNNSB2Z48NUG7SC9EZY435VKD70"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3QEMNNSB2Z48NUG7SC9EZY435VKD70/connected?connectionSpeed="
"57841","clientLogIn","2023-07-13T05:32:08:652Z","connection","keep-alive"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","acceptLanguage","en-US,en;q=0.9"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","acceptEncoding","gzip, deflate, br"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","host","nlab.ph.ucla.edu:9663"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","ipAddress","202.182.68.241"
"57841","clientLogIn","2023-07-13T05:32:08:652Z","requestURI","/game/41/673/3QEMNNSB2Z48NUG7SC9EZY435VKD70/state"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","clientId","3A4TN5196MNVBRG55P0F65BFYY4HC6"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3A4TN5196MNVBRG55P0F65BFYY4HC6/connected?connectionSpeed="
"57842","clientLogIn","2023-07-13T05:32:08:907Z","connection","keep-alive"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","acceptLanguage","en-US,en;q=0.9"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","acceptEncoding","gzip, deflate, br"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","host","nlab.ph.ucla.edu:9663"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","ipAddress","202.182.68.79"
"57842","clientLogIn","2023-07-13T05:32:08:907Z","requestURI","/game/41/673/3A4TN5196MNVBRG55P0F65BFYY4HC6/state"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","clientId","3JC6VJ2SADOV2JZCK93FBDI1TMSA5G"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3JC6VJ2SADOV2JZCK93FBDI1TMSA5G/connected?connectionSpeed="
"57843","clientLogIn","2023-07-13T05:32:19:041Z","connection","keep-alive"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","acceptLanguage","en-US,en;q=0.9"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","acceptEncoding","gzip, deflate, br"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","host","nlab.ph.ucla.edu:9663"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","ipAddress","63.92.67.18"
"57843","clientLogIn","2023-07-13T05:32:19:041Z","requestURI","/game/41/673/3JC6VJ2SADOV2JZCK93FBDI1TMSA5G/state"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","clientId","35GMH2SV3GMK06M65T10G28JVWVEOK"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/35GMH2SV3GMK06M65T10G28JVWVEOK/connected?connectionSpeed="
"57844","clientLogIn","2023-07-13T05:32:24:714Z","connection","keep-alive"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","acceptLanguage","en-US,en;q=0.9"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","acceptEncoding","gzip, deflate, br"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","host","nlab.ph.ucla.edu:9663"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","ipAddress","185.83.70.162"
"57844","clientLogIn","2023-07-13T05:32:24:714Z","requestURI","/game/41/673/35GMH2SV3GMK06M65T10G28JVWVEOK/state"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","clientId","31LVTDXBL9F13POEE758NS38FGGRLT"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/31LVTDXBL9F13POEE758NS38FGGRLT/connected?connectionSpeed="
"57845","clientLogIn","2023-07-13T05:32:46:120Z","connection","keep-alive"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","acceptLanguage","en-US,en;q=0.9"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","acceptEncoding","gzip, deflate, br"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","host","nlab.ph.ucla.edu:9663"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","ipAddress","161.77.213.166"
"57845","clientLogIn","2023-07-13T05:32:46:120Z","requestURI","/game/41/673/31LVTDXBL9F13POEE758NS38FGGRLT/state"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","ipAddress","161.77.213.156"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","requestURI","/game/41/673/3QJOXOW4XLWW031USDMNOYJE0WGEM5/state"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","clientId","3QJOXOW4XLWW031USDMNOYJE0WGEM5"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3QJOXOW4XLWW031USDMNOYJE0WGEM5/connected?connectionSpeed="
"57846","clientLogIn","2023-07-13T05:32:46:926Z","connection","keep-alive"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","acceptLanguage","en-US,en;q=0.9"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","acceptEncoding","gzip, deflate, br"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"57846","clientLogIn","2023-07-13T05:32:46:926Z","host","nlab.ph.ucla.edu:9663"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","clientId","3BC8WZX3V51C6NJRJR2494C7L85RRJ"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3BC8WZX3V51C6NJRJR2494C7L85RRJ/connected?connectionSpeed="
"57847","clientLogIn","2023-07-13T05:33:04:602Z","connection","keep-alive"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","acceptLanguage","en-US,en;q=0.9"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","acceptEncoding","gzip, deflate, br"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","host","nlab.ph.ucla.edu:9663"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","ipAddress","139.171.36.133"
"57847","clientLogIn","2023-07-13T05:33:04:602Z","requestURI","/game/41/673/3BC8WZX3V51C6NJRJR2494C7L85RRJ/state"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","clientId","3RKNTXVS3O3D60VC64K56LCNTQXA4B"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3RKNTXVS3O3D60VC64K56LCNTQXA4B/connected?connectionSpeed="
"57848","clientLogIn","2023-07-13T05:34:30:402Z","connection","keep-alive"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","acceptLanguage","en-US,en;q=0.9"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","acceptEncoding","gzip, deflate, br"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","host","nlab.ph.ucla.edu:9663"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","ipAddress","172.98.187.125"
"57848","clientLogIn","2023-07-13T05:34:30:402Z","requestURI","/game/41/673/3RKNTXVS3O3D60VC64K56LCNTQXA4B/state"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","clientId","3B837J3LDQ1O72J4YG29ZEH37AORS7"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/3B837J3LDQ1O72J4YG29ZEH37AORS7/connected?connectionSpeed="
"57849","clientLogIn","2023-07-13T05:35:50:038Z","connection","keep-alive"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","acceptLanguage","en-US,en;q=0.9"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","acceptEncoding","gzip, deflate, br"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","host","nlab.ph.ucla.edu:9663"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","ipAddress","192.126.196.8"
"57849","clientLogIn","2023-07-13T05:35:50:038Z","requestURI","/game/41/673/3B837J3LDQ1O72J4YG29ZEH37AORS7/state"
"57850","clientLogIn","2023-07-13T05:38:46:166Z","clientId","32SVAV9L3HESO4C86QFMWGKHFQ1A3Q"
"57850","clientLogIn","2023-07-13T05:38:46:166Z","referer","https://nlab.ph.ucla.edu:9663/game/41/673/32SVAV9L3HESO4C86QFMWGKHFQ1A3Q/connected?connectionSpeed="
"57850","clientLogIn","2023-07-13T05:38:46:166Z","connection","keep-alive"
"57850","clientLogIn","2023-07-13T05:38:46:166Z","acceptLanguage","en-US,en;q=0.9"
