"id","event","event_date","data_name","data_value"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","requestURI","/game/41/621/34V1S5K3GU6DG4PLXMZK7OLHI2B698/state"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","clientId","34V1S5K3GU6DG4PLXMZK7OLHI2B698"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/34V1S5K3GU6DG4PLXMZK7OLHI2B698/connected?connectionSpeed="
"50369","clientLogIn","2023-07-11T05:29:38:003Z","connection","keep-alive"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","acceptLanguage","en-US,en"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","acceptEncoding","gzip, deflate, br"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","host","nlab.ph.ucla.edu:9663"
"50369","clientLogIn","2023-07-11T05:29:38:003Z","ipAddress","12.47.40.34"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","clientId","3ZSY5X72NZG99ARBRZL0F9729OAOR1"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/3ZSY5X72NZG99ARBRZL0F9729OAOR1/connected?connectionSpeed="
"50370","clientLogIn","2023-07-11T05:29:47:858Z","connection","keep-alive"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","acceptLanguage","en-US,en;q=0.9"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","acceptEncoding","gzip, deflate, br"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","host","nlab.ph.ucla.edu:9663"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","ipAddress","45.196.150.6"
"50370","clientLogIn","2023-07-11T05:29:47:858Z","requestURI","/game/41/621/3ZSY5X72NZG99ARBRZL0F9729OAOR1/state"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","clientId","3SKEMFQBZ5AK1ER0UYN7HBVOZRD8KQ"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/3SKEMFQBZ5AK1ER0UYN7HBVOZRD8KQ/connected?connectionSpeed="
"50371","clientLogIn","2023-07-11T05:29:50:271Z","connection","keep-alive"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","acceptLanguage","en-US,en;q=0.9"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","acceptEncoding","gzip, deflate, br"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","host","nlab.ph.ucla.edu:9663"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","ipAddress","63.92.71.195"
"50371","clientLogIn","2023-07-11T05:29:50:271Z","requestURI","/game/41/621/3SKEMFQBZ5AK1ER0UYN7HBVOZRD8KQ/state"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","clientId","3E1QT0TDFRETVJ1CUV2V4VGB7NO8IF"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/3E1QT0TDFRETVJ1CUV2V4VGB7NO8IF/connected?connectionSpeed="
"50372","clientLogIn","2023-07-11T05:29:57:721Z","connection","keep-alive"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","acceptLanguage","en-US,en;q=0.9"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","acceptEncoding","gzip, deflate, br"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","host","nlab.ph.ucla.edu:9663"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","ipAddress","38.130.226.111"
"50372","clientLogIn","2023-07-11T05:29:57:721Z","requestURI","/game/41/621/3E1QT0TDFRETVJ1CUV2V4VGB7NO8IF/state"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","clientId","37Z929RLGBD1NHWW2574ZTILUYATSG"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/37Z929RLGBD1NHWW2574ZTILUYATSG/connected?connectionSpeed="
"50373","clientLogIn","2023-07-11T05:30:09:536Z","connection","keep-alive"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","acceptLanguage","en-US,en;q=0.9"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","acceptEncoding","gzip, deflate, br"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","host","nlab.ph.ucla.edu:9663"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","ipAddress","156.96.211.13"
"50373","clientLogIn","2023-07-11T05:30:09:536Z","requestURI","/game/41/621/37Z929RLGBD1NHWW2574ZTILUYATSG/state"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","clientId","3ND9UOO81M76BL50D1FEARBP6YKWLV"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/3ND9UOO81M76BL50D1FEARBP6YKWLV/connected?connectionSpeed="
"50374","clientLogIn","2023-07-11T05:30:24:168Z","connection","keep-alive"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","acceptLanguage","en-GB,en-US;q=0.9,en;q=0.8"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","acceptEncoding","gzip, deflate, br"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","host","nlab.ph.ucla.edu:9663"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","ipAddress","107.180.176.212"
"50374","clientLogIn","2023-07-11T05:30:24:168Z","requestURI","/game/41/621/3ND9UOO81M76BL50D1FEARBP6YKWLV/state"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","connection","keep-alive"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","acceptLanguage","en-US,en;q=0.9"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","acceptEncoding","gzip, deflate, br"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","clientId","3VJ40NV2QKSMPP43VOQVFO8KX97TOJ"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","referer","https://nlab.ph.ucla.edu:9663/game/41/621/3VJ40NV2QKSMPP43VOQVFO8KX97TOJ/connected?connectionSpeed="
"50375","clientLogIn","2023-07-11T05:30:25:042Z","host","nlab.ph.ucla.edu:9663"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","ipAddress","216.14.152.11"
"50375","clientLogIn","2023-07-11T05:30:25:042Z","requestURI","/game/41/621/3VJ40NV2QKSMPP43VOQVFO8KX97TOJ/state"
