"id","event","event_date","data_name","data_value"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","clientId","3K9FOBBF2JOGORWML0ORE8YY919LNC"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","referer","https://nlab.ph.ucla.edu:9663/game/41/461/3K9FOBBF2JOGORWML0ORE8YY919LNC/connected?connectionSpeed="
"34785","clientLogIn","2023-06-30T05:16:54:137Z","connection","keep-alive"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","acceptLanguage","en-US,en;q=0.9"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","acceptEncoding","gzip, deflate, br"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","host","nlab.ph.ucla.edu:9663"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","ipAddress","38.153.163.210"
"34785","clientLogIn","2023-06-30T05:16:54:137Z","requestURI","/game/41/461/3K9FOBBF2JOGORWML0ORE8YY919LNC/state"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","acceptLanguage","en-US,en;q=0.9"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","acceptEncoding","gzip, deflate, br"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","host","nlab.ph.ucla.edu:9663"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","ipAddress","63.92.65.55"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","requestURI","/game/41/461/34QN5IT0T1WIOOKWQ5DPYRGFH8008V/state"
"34786","clientLogIn","2023-06-30T05:16:56:646Z","clientId","34QN5IT0T1WIOOKWQ5DPYRGFH8008V"
