"id","event","event_date","data_name","data_value"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","clientId","3U088ZLJVMYTEPGEO8TVC7J1XTH0WE"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","referer","https://nlab.ph.ucla.edu:9663/game/41/356/3U088ZLJVMYTEPGEO8TVC7J1XTH0WE/connected?connectionSpeed="
"22654","clientLogIn","2023-06-22T05:50:21:141Z","connection","keep-alive"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","acceptLanguage","en-US,en;q=0.9"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","acceptEncoding","gzip, deflate, br"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","userAgent","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","host","nlab.ph.ucla.edu:9663"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","ipAddress","154.44.124.97"
"22654","clientLogIn","2023-06-22T05:50:21:141Z","requestURI","/game/41/356/3U088ZLJVMYTEPGEO8TVC7J1XTH0WE/state"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","host","nlab.ph.ucla.edu:9663"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","ipAddress","104.219.239.46"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","requestURI","/game/41/356/35BLDD71I82D1LMZ2S1RW4398RXVZQ/state"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","clientId","35BLDD71I82D1LMZ2S1RW4398RXVZQ"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","referer","https://nlab.ph.ucla.edu:9663/game/41/356/35BLDD71I82D1LMZ2S1RW4398RXVZQ/connected?connectionSpeed="
"22655","clientLogIn","2023-06-22T05:50:24:968Z","connection","keep-alive"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","acceptLanguage","en-US,en;q=0.9"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","acceptEncoding","gzip, deflate, br"
"22655","clientLogIn","2023-06-22T05:50:24:968Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"22656","clientLogIn","2023-06-22T05:50:24:977Z","clientId","3MTMREQS4XNPF2EWGAQO1DVE6FSWA0"
"22656","clientLogIn","2023-06-22T05:50:24:977Z","referer","https://nlab.ph.ucla.edu:9663/game/41/356/3MTMREQS4XNPF2EWGAQO1DVE6FSWA0/connected?connectionSpeed="
"22656","clientLogIn","2023-06-22T05:50:24:977Z","connection","keep-alive"
"22656","clientLogIn","2023-06-22T05:50:24:977Z","acceptLanguage","en-US,en;q=0.9"
