"id","event","event_date","data_name","data_value"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","clientId","34Z02EIMIUI1M8CKT3OKPNC2TA5T09"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","referer","https://nlab.ph.ucla.edu:9663/game/41/361/34Z02EIMIUI1M8CKT3OKPNC2TA5T09/connected?connectionSpeed="
"24417","clientLogIn","2023-06-23T05:35:39:911Z","connection","keep-alive"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","acceptLanguage","en-US,en;q=0.9"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","acceptEncoding","gzip, deflate, br"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","host","nlab.ph.ucla.edu:9663"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","ipAddress","70.175.27.84"
"24417","clientLogIn","2023-06-23T05:35:39:911Z","requestURI","/game/41/361/34Z02EIMIUI1M8CKT3OKPNC2TA5T09/state"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","clientId","39RP059MEJYYT0PAIMKXNQDTQ67BMD"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","referer","https://nlab.ph.ucla.edu:9663/game/41/361/39RP059MEJYYT0PAIMKXNQDTQ67BMD/connected?connectionSpeed="
"24418","clientLogIn","2023-06-23T05:35:45:937Z","connection","keep-alive"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","acceptLanguage","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","acceptEncoding","gzip, deflate, br"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","host","nlab.ph.ucla.edu:9663"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","ipAddress","50.114.84.82"
"24418","clientLogIn","2023-06-23T05:35:45:937Z","requestURI","/game/41/361/39RP059MEJYYT0PAIMKXNQDTQ67BMD/state"
"24419","clientLogIn","2023-06-23T05:35:49:632Z","clientId","3FK0YFF9P1LWS1HP1VCOBYQDKRYVVJ"
"24419","clientLogIn","2023-06-23T05:35:49:632Z","referer","https://nlab.ph.ucla.edu:9663/game/41/361/3FK0YFF9P1LWS1HP1VCOBYQDKRYVVJ/connected?connectionSpeed="
"24419","clientLogIn","2023-06-23T05:35:49:632Z","connection","keep-alive"
