"id","event","event_date","data_name","data_value"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","clientId","3ZWFC4W1UWCF3XEISW2ASFYPTONRF2"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","referer","https://nlab.ph.ucla.edu:9663/game/41/962/3ZWFC4W1UWCF3XEISW2ASFYPTONRF2/connected?connectionSpeed="
"90609","clientLogIn","2023-08-04T10:19:45:993Z","connection","keep-alive"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","acceptLanguage","en-US,en;q=0.9"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","acceptEncoding","gzip, deflate, br"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","host","nlab.ph.ucla.edu:9663"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","ipAddress","156.96.211.189"
"90609","clientLogIn","2023-08-04T10:19:45:993Z","requestURI","/game/41/962/3ZWFC4W1UWCF3XEISW2ASFYPTONRF2/state"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","clientId","34PGFRQONQG0GVH0AG31UCYYEAJJW0"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","referer","https://nlab.ph.ucla.edu:9663/game/41/962/34PGFRQONQG0GVH0AG31UCYYEAJJW0/connected?connectionSpeed="
"90610","clientLogIn","2023-08-04T10:19:54:235Z","connection","keep-alive"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","acceptLanguage","en-US,en;q=0.9"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","acceptEncoding","gzip, deflate, br"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","userAgent","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","host","nlab.ph.ucla.edu:9663"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","ipAddress","107.180.167.187"
"90610","clientLogIn","2023-08-04T10:19:54:235Z","requestURI","/game/41/962/34PGFRQONQG0GVH0AG31UCYYEAJJW0/state"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","connection","keep-alive"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","acceptLanguage","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","acceptEncoding","gzip, deflate, br"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","clientId","3PWWM24LHU3PKYNA5SH3HF9VUSV28I"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","referer","https://nlab.ph.ucla.edu:9663/game/41/962/3PWWM24LHU3PKYNA5SH3HF9VUSV28I/connected?connectionSpeed="
"90611","clientLogIn","2023-08-04T10:19:58:215Z","host","nlab.ph.ucla.edu:9663"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","ipAddress","206.251.200.154"
"90611","clientLogIn","2023-08-04T10:19:58:215Z","requestURI","/game/41/962/3PWWM24LHU3PKYNA5SH3HF9VUSV28I/state"
"90612","clientLogIn","2023-08-04T10:19:58:769Z","referer","https://nlab.ph.ucla.edu:9663/game/41/962/3VJ40NV2QKSMPP43VOQVFO8L9ABOTY/connected?connectionSpeed="
"90612","clientLogIn","2023-08-04T10:19:58:769Z","connection","keep-alive"
"90612","clientLogIn","2023-08-04T10:19:58:769Z","acceptLanguage","en-US,en;q=0.9"
"90612","clientLogIn","2023-08-04T10:19:58:769Z","acceptEncoding","gzip, deflate, br"
"90612","clientLogIn","2023-08-04T10:19:58:769Z","userAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
"90612","clientLogIn","2023-08-04T10:19:58:769Z","host","nlab.ph.ucla.edu:9663"
